comment_text,toxic,lang
Bu konuda bilgi sahibi olmadığınız için şahsi görüşlerinizi kaideymiş gibi yürütmeyin. Benim görüşlerim gereği gibi sataşmalar da yapmayın. Kendi iddialarınızı kendinize saklayın. Maddenin tartışma sayfasında da belirtirim.   samral      mesaj   ,0,tr
"Merhabalar sayın AyBars, Tartışma sayfalarında şablonu eklediğinizi gördüm. Tartışma sayfalarında yazılmış bir yorum, yada bir vikiproje eklentisi yok ise tartışma sayfası oluşturmaya gerek yok, bilginize. Selamlar ve iyi vikiler, Fenerli1978Buyrun beniiiim? ",0,tr
"Öncelikle cevap verip bilgilendirdiğiniz için teşekkürler. Çerkesler maddesinin tartışma sayfasına yazdığım gibi, maddeyi bir haftadır geliştirmekteyim ve daha yazılacak çoook şey var.  Boy  genel bir kavram olduğu için tercih etmiştim. Esasen  Türk boyları  derken içine kabileler de girer fakat kabileler boyları içermez; boy, kabileden daha üst genel birliktir. Her neyse, ok ve yıldız meselesinde haklısınız. Bleğoj maddesi olduğu ve ilgili resimler yüklendiği için maddeye eklemiştim (Vikipedi nin resim deposu olan Commons da başka Çerkes damgası yoktur). Yani ben maddeye katkı yapacak olan ve Vikipediye yüklenen resimleri kullanıyorum. Ortam kısıtlı. Esasen, çerkesler sayfasına Adığe damgalarını da yazacağım ve elimizde tek damga resmi Bleğojlerınki, başka yok. Ben de olan görsel malzemeyi yemeğe katıyorum. Teşekkürler, yanlış olduğunu düşündüğünüz değişiklikleri yapabilirsiniz (ve bu değişikliklerin ilgili maddenin tartışma sayfasında da belirtirseniz, değişikliğin onaylanmasını hızlandırmış olursunuz, aksi takdirde vandal olarak algılanıp değişikliğiniz iptal edilebilir). Tekrar eşekkürler, kaleminiz kırılmasın Kmoksy (mesaj) ",0,tr
"   Hoş Geldin !    Merhaba, tamamen gönüllü katılımcıların çabalarıyla 250 dilde oluşturulmaya çalışılan ansiklopedinin Türkçe bölümü    Vikipedi    ye hoş geldin! Bu ansiklopedi beş ana madde üzerinde şekillenir, katkıda bulunmadan önce okumanızda yarar vardır. Katkıda bulunmaktan lütfen çekinmeyin. Vikipedi nin yazım kuralları basittir. Ne şekilde madde yazabileceğiniz biçem el kitabında ayrıntılı olarak açıklanıyor. Herhangi bir sorun olursa, yardım sayfalarına bakabilirsin. Diğer kullanıcılardan yardım istemekten çekinmeyin; yeni bir katılımcıya yardım etmekten mutluluk duyacaklardır. Tartışma ve kullanıcı mesaj sayfalarındaki yazılarınıza,   ansiklopedi maddeleri hariç  , lütfen imza atmayı   (   ~~~~   )   ihmal etmeyin. İletişim için Köy çeşmesiOrtak çalışma alanı Topluluk portaliTelif hakkı kaybolmuş bir eseri eklemek istiyorsanız VikiKaynakBir terimin sözlük açıklamasını yapmak istiyorsanız VikiSözlükBir şeyin nasıl yapıldığını tarif etmek istiyorsanız VikiKitapÖzlü sözleri eklemek istiyorsanız VikiSöz En çok sorulan...Burada Bulmak istediğim konuya nasıl erişirim? Gezinti Bir madde için ekleme yapacağım ama telif hakları sorunu ne olacak? Kaynaklar Madde hakkında nasıl tartışırım? Tartışma sayfasını kullanın Bir madde için yapıcı eleştiri nasıl yapılır? Tavsiye Bir kullanıcı ile sorunum var. Ne yapmalıyım? Nezaket   (yorum yaparken katılımcılya değil konuya odaklanın)   ve Sorun çözümü Kolay gelsin... i.e.msj ",0,tr
"220px   Bu ayki işbirliğine katılın!    Kasım 2017 nin işbirliği üç maddeden oluşmaktadır. (a)  Siyaset proje şablonu  bulunan maddelerde sınıf ve önem değerlerinin birinin veya ikisinin tamamlanması veya düzeltilmesi, siyaset proje şablonu olmayan ilgili maddelere (sınıf ve önemi belirtilerek) eklenmesi. (b)    Taslak    sınıfındaki siyaset maddelerine katkı vererek    Başlangıç    sınıfına yükseltilmesi. (c)    Başlangıç    sınıfındaki siyaset maddelerine katkı vererek    C    sınıfına yükseltilmesi. Puanlama sonunda ilk üçe giren katılımcılar ödül alacaktır.    Hedefler:    (a) kısmı için 50, (b) kısmı için 10 madde, (c) kısmı için 5 maddedir. MediaWiki message delivery (mesaj) ",0,tr
Editörlüğün verilmesine olumlu bakıyorum. Kullanıcı devriye olarak da görev yapıyor. Bugüne kadar 415 devriye işlemine imza atmış. Güvenilir bir kullanıcı.    Vito Genovese    ,0,tr
Çocuk istismarının bir türü de çocuk pornosudur. Bu madde içinde ondan da bahsetmek gerekir. Ancak ben böyle bir madde açtım. Doğrudan oraya gönderme de yapılabilir ancak geliştirilmesi gerekir.,1,tr
"ne hanedanlığı kardeşim , burası türkiye cumhuriyeti, kimse kusura bakmasın bunun izahının başka üslubu yok. herkes haddini bilecek. ansiklopediye girecek bilgi yok burca . lütfen gözden geçsin... 4 temmuz 2008 cuma 23. 31",1,tr
"Merhaba Yetkin, Döndüğümden bu yana haberleşemedik. Projeden ayrılan birçok deneyimli kullanıcıya üzülürken, senin arı gibi katkı yapmayı sürdürdüğünü gördüğüme çok sevindim. Umarım iyisindir, keyifler yerindedir. Son günlerde birkaç Google Translate vakasıyla ilgili işlem yaptığını gördüm. O yüzden denk geldiğim ilginç bir vakayla ilgili senden yardım rica edeyim dedim. Özel:Katkılar/Ssoussou sayfasından görebileceğin üzere, Türkçe bilmediğini zannettiğim kullanıcı aynı soyada sahip iki kişinin maddesini oluşturmuş. Makine çevirisi olduğu açık, ancak maddeyi iyileştirmek için büyük bir çaba harcıyor. Türkçe bilmediği için olsa gerek, pek başarılı görünmüyor şimdilik bu çabasında. Küresel katkılarına bakıldığında da bu çalışmaları tüm vikilerde sürdürdüğü ve iki projeden de süresiz engel aldığı görülüyor. Bu ilginç durumu uygun olduğun bir zamanda değerlendirebilirsen çok sevinirim. Sevgiler    Vito Genovese     Teşekkürler, iyiyim. Umarım sizin için de işler yolundadır. Robot çeviri yapan bu tür kullanıcıların, Türkçe bilmediği için ulam ad alanına yoğunlaşan ve vikiye çok değerli katkılar yapmış olan Dünya vatandaşı na öykünmelerini sağlayabiliriz diye düşünüyorum. Teşekkürler, iyi çalışmalar. Superyetkin       ",0,tr
merhabalar formunuz gerçekten güzel ama bişi dikkatimi çektii salihlinin beldeleri arasında yılmaz kasabasını yazma gereği görmemişsiniz bir yılmaz lı olarak bunu size sorabilirmiyim? bilgilendirirseniz sevinirim iyi günler basarilar dilerim... goztepeli_ozkan35@hotmail.com,0,tr
"Artık dayanamıyorum. O pislik kuklacı Kullanıcı:Saidferid den beri onlarca pilik başıma musallat oldu. İnsanlar bii anlamıyor, niin siliyorlar onca yarattığımız şeyi! Şu an düşünüyorum kardeşim, belki de vikiyi bırakacağım.   kibele     mesaj   ",1,tr
Ben siyaseti para için yapmıyorum adın soyadın ne önemi var İtalyan kurdu bir harf için benimi kırcan ,0,tr
"Merhaba Handsome128, Sorunları tek tek sayayım izninle: Öncelikle öözünürlük çok çok yüksek. Bu kadar yüksek bir çözünürlük, kullanımı  adil  olmaktan çıkartır ve telif hakkı sahibinin haklarına zarar verir. Ayrıca adil kullanım dosyalarının madde için çok önemli katkısının olması gerekir. Yarı final çekim kurası çok önemli değildir ama kendi maddesine sahip olan bir olay anını gösteren fotoğraflar çok önemlidir. Bu açıdan da uygunsuz resim. Bu iki nedenden dolayı kullanmamız zaten mümkün değil de; ben kullanabiliyor olsaydık usulsel olarak nelere ihtiyacımız vardı, onları sayayım. Resmin kaynağı eurovision.tv olarak girilmiş, ki yetersiz. Bir URL olmalı ve o URL ye tıklayınca tercihen resmin bilgilerini içeren bir sayfaya, olmuyorsa da doğrudan resme ulaşmalıyız. Lisans etiketleri hatalı. Ekran görüntüsü denilen şey, İngilizcede  screenshot  olarak bilinen kavramdır. Yani Vikipedi ana sayfasını gösteren bir görüntü, ekran görüntüsüdür. Ama bu tür fotoğraflar ekran görüntüsü sayılmaz. Creative Commons lisansı ise bir özgür içerik lisansıdır ve bu lisansa sahip olunduğunun ispatlanması gerekir. Şuradan CC lisanslı resimleri aratabilirsin. CC nin farklı türleri vardır ve yalnızca BY ve BY-SA türleri Vikipedi için uygundur. O yüzden arama alanının altındaki o iki onay kutusunun da seçili olduğundan emin ol aratırken. Takıldığın bir şey olursa sormaktan çekinme lütfen.    Vito Genovese    ",0,tr
"Maddenin bir çok bölümünde yanlış bilgiler var. Bir kaç farklı kitaptan bu savaşı okudum. Muharebenin son kısmı çok komik olmuş. Bayezid i kaçmaya ikna etmişler, tamam demiş bilmem nereden 16 km sonra atı tökezlemiş ve bağlamışlar. Gerçekten çok komik Yıldırımın elinde kalan bir kaç bin askeri ile Timur a doğru saldırıya geçmiş, bayyaa ilerlemiş, ünlü baltası ile aynı anda iki timuri askerini devirdiği bile yazıyor timurun tarihçisi ancak baya kalabalık bir grup düşman askerinin içerisine girince atı tokezlemiş bir ara ayağa kaldırsada timur askerleri atı oldurerek padişahı esir almışlar bu maddeyi de zamanım olunca duzenlemek istiyorum ama diğer işlerden vakit kalmıyor. vikipedi yasaklansın diyenleri desteklemiyorum ama bu tur yanlış bilgileri gorunce insan hayal kırıklığına uğruyor. Benden once el atıp duzenleyecek arkadaşlara duyuralımSait71✉ ",0,tr
"Ancak, ben hiç dokunmadigim halde  Sablon:Infobox Elections  seklinde cikti... Bunun icin Vikipedi de hazir bir sablon var mi ya da nasil yapilir diye sormak istemistim. Anladigim kadariyla kendim yapmam gerekiyor. Ilginiz icin tesekkurler.Yalnizadam ",0,tr
"Selam, Taylan bektas şu sayfada yaptığınız değişiklikler sizin yorumlarınızdır. İkincil veya üçüncül kaynaklardan yapılan yorumlardan bilgi girerseniz iyi olur ve bunlar içinde bir kaynak gösterin. Yoksa sizin iyi niyetinizden bir şüphem yok. Şuna bir göz atarsanız daha iyi olabilir. Tekrardan Hoşgeldiniz! İyi Vikiler. Uğurkent (mesaj) ",0,tr
" Tek bir makaledeki tavırdan yola çıkarak insanları  Amerikanist  olarak nitelemek ne kadar tutum sayın Zentürk? Mısır Ordusundaki Amerikalı Subaylar makalesinin taraflı olduğu ve ansiklopedik olmadığı yönündeki görüşüm hala devam ediyor. Sözkonusu makale anlatılara ve şahşi görüşlere yer veriyor. Somut belge ve bilgilere dayanmıyor. Bu konuda sizinle her türlü platformda tartışırım. Ama bir insanı makaleyi taraflı buldu, sizin görüşlerinize uymadı diye  Amerikancı  diye yaftalamak ne kadar doğru? Aksine, Amerikancı olsam makaleyi Amerikanın görüşlerine uygun bir şekilde evirip çevirebilirdim. Çünkü gerek Türkiye nin gerekse ABD nin ortadoğuya yaklaşımını çok iyi biliyorum. Vikipedi nin tarafsız,  şahsi kanaat  ve  kişisel yorum lardan ve de elbetteki küfür ve saygısızlıktan bağımsız olması yönündeki tavrım sürüyor ve sürecek. Zeynep ",0,tr
64px|left|Dosya telif problemi    Another Story of the World.jpg    adlı dosyayı yüklediğiniz için teşekkürler. Ancak dosyanın tanım sayfasında telif statüsü hakkında yeterli bilgi bulunmamaktadır. Vikipedi telif haklarını çok ciddiye alır.     Lisans  ve  kaynak  bilgisi eksik olan dosyalar hızlı silme kriterleri gereğince işaretlendikten 7 gün sonra silinirler.    Eğer dosyanın lisansını biliyorsanız    telif etiketini ekleyiniz   . Yüklediğiniz diğer dosyaları kontrol etmek için bu bağlantıyı tıklayınız. Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. |} SakhalinioBuyrun beniiiim?  The Last of Us (2016 film).jpg lisans sorunu 64px|left|Dosya telif problemi    The Last of Us (2016 film).jpg    adlı dosyayı yüklediğiniz için teşekkürler. Ancak dosyanın tanım sayfasında telif statüsü hakkında yeterli bilgi bulunmamaktadır. Vikipedi telif haklarını çok ciddiye alır.     Lisans  ve  kaynak  bilgisi eksik olan dosyalar hızlı silme kriterleri gereğince işaretlendikten 7 gün sonra silinirler.    Eğer dosyanın lisansını biliyorsanız    telif etiketini ekleyiniz   . Yüklediğiniz diğer dosyaları kontrol etmek için bu bağlantıyı tıklayınız. Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. SakhalinioBuyrun beniiiim? ,0,tr
"Selamlar Alperen. Botla madde açma konusu 1-2 hafta içinde onaylanacak gibi gözüküyor. Şimdiden maddeler için hazırlığa başlayalım derim. Kendi botunu yazmayı planlamıyorsan şu an CRea80 le beraber yaptığımız gibi birlikte çalışalım. En son çeşmeye eklediğin madde listesi iyi sayılırdı, onun biraz daha detaylısından bir seri madde oluşturalım mı? NGC maddeleri için hazırladığım veritabanı BURADA, bu tarz bir listeden istediğimiz her madde türünü açarız.    Khutuc      k   msj ",0,tr
"Memnuniyetle. Eğer bu tümce, eğer Mirada tarafından değil de başka herhangi bir kişi/grup/oluşum tarafından yazıldıysa, Berne Sözleşmesi hükümleri uyarınca telif hakkı otomatik olarak saklıdır. Tek bir tümce bile olsa bu bir eserdir, yaratıcı ve özgün bir çalışmadır. Elbette  Polonya da bir il  gibi bir tümcede böyle bir durum söz konusu olamaz, çünkü bu tümce sayısız kez kurulmuştur, ancak senin örneğin için bu geçerli değil, . Telif hakları bu mantıkla işliyor. Ben senin düşünceni anlıyorum bu soruyu sorarken, ancak görmemiz gereken ayrım şu: Bilgiler teliflenemez, ama tümceler teliflenebilir. Yapmamız gereken, o bilgilerle özgür lisanslı yeni tümceler üretmektir.    Vito Genovese    ",0,tr
"Merhaba,   Kullanılmayan şablon mu?   yerine   Bunları unutmuşsunuz   şeklinde bir başlık açsaydınız daha hoş olurdu. Bot ile hepsini kaldırmıştım. Fakat Bot u tartışma sayfalarındakini değil sadece maddelerdekileri kaldırmasını söylemiştim. Onun için onlar kalmış. Şimdi onlarıda kaldırıyorum. Dikkatiniz ve bildiriniz için teşekkürler. Kumul ",0,tr
" left|50px|Uyarı    Kullanıcı sayfanızı    veya kullanıcı mesaj sayfanızı  adını değiştir  sekmesine basarak değiştirmemeniz önemle rica olunur. Bu işlem gerçek anlamda    kullanıcı adınızı    değiştirmez, sadece kullanıcı sayfanızı başka bir sayfaya    yönlendirir   . Kullanıcı adınızı değiştirmek istiyorsanız    bu bağlantıya    gözatabilirsiniz. Sadece imzanızı değiştirmek için, sayfanın üstündeki   tercihlerim   sekmesini kullanabilirsiniz. Teşekkürler. M. M. ",0,tr
"Sayın Bozkurtarican; e-posta ile sorduğunuz soruya yanıt veriyorum: Vikipedi kayda değerlik ölçütlerine uygun olmadığınız dşüündüğünüz kurum ya da kuruluşlar varsa bunları hizmetlilere bildirebilirsiniz. Girişimci maddesinde olduğu gibi   gizli reklam   türü tanıtma ve bağlantılar yapmanız kurallara uygun değildir, tekrarlamamanız ricasıyla. ",0,tr
Celtic in Türkçesinin her bağlamda Kelt olarak kullanıldığı aşikâr. Celtic Denizi ni aslına bakarsanız daha önce hiç duymamıştım. büyük olasılıkla pek çok kimse de duymamıştır ) İnternette karşılaştığımız brkaç Celtic Denizi ibaresi de büyük olasılıkla daha önce hiç duymayıp da birebir çeviri yapmış kişilerin eseridir ) Bütün kitaplığım atlaslarım İstanbul da... Ben şimdi Çanakkale deyim. şu an bakabileceğim bir kaynak yok. internetten başka... Vikideki diğer deniz adlarına bakınca da bu tür bir adlandırma hiç yok. genelde deniz adları mutlaka türkçeleştirilmiş. bunun da öyle olması gerekir diye ben hâlâ düşünüyorum. kaynaklarınızı tartışma sayfasında da gösterelim. adı değiştirelim. itirazı olan olurasa tekrar konuşuruz... —   Stambouliote       ileti    ,0,tr
" 100px    İş Birliği Projesinde 2. oldunuz!!!   Merhaba Fenerli1978, İş birliği projesine katılımınız için çok teşekkürler!    Vikiveri ye bağlanmamış sayfaların bakımının yapılması   konulu projede    2.    oldunuz. ¨ Katılımınızın devamını bekleriz. İyi çalışmalar Mecnun (mesaj) ",0,tr
ya bu örenli terorist niye burada bu yorumları yapıyor. illa ki bizde onların çirkefliklerini mi yayınlayalım. bu tür siteleri bu işlere alet etmeyelim.,1,tr
"   حدود العالم من المشرق الی المغرب   ,   Hudud ul- alam min al-mashriq ila al-maghrib   Arapça yazılımının latin harfleri ile karşılığıdır, (Türkçe okunuşu değildir), ben burada kitabın yazıldığı dildeki yazımını yeğledim. İlginize",0,tr
Ve de tartışmıyorsunuz. Hemen ceza veriyorsunuz! Biz de sizin gibi nefes alıp veren insanlarız. Söz söyleme fikir beyan etme hakkımız var. Sorularıma cevap bile alamıyorum. Engelleyen de kaldıran aynı kişi diyosunuz. Beş dakka içinde kurallar mı değişmiş. yoksa o arkadaş mı değişmiş veya yönlendirilmiş? Turşusever ,0,tr
" 50x50px|leftVikipedi ye hoşgeldiniz. Herkesi ansiklopedimizin gelişmesine katkıda bulunmaya davet ediyoruz. Katkıda bulunma hakkında daha fazla bilgi almak için hoşgeldiniz sayfasına göz atabilirsiniz. Bununla birlikte, gelişmeye katkıda bulunmayan    buradaki gibi    boş, hakaret vb. değişiklikler    vandalizm    olarak tanımlanır ve eğer bu tavrınızı sürdürürseniz daha fazla uyarılmadan    engellenebilirsiniz   . Lütfen, diğerlerinin emeklerine zarar vermek yerine ansiklopedimizin gelişmesine yardımcı olun. Teşekkürler. Manco Capac ⇨   ⌨    ",0,tr
Adana valileriyle ilgili olarak 1927-1934 döneminde bir kopukluk var. Bu dönem Tatil-i Eşgaal Kanunu yürürlükte olduğu için ayrı bir uygulama yapılmış mıdır? Ertly ,0,tr
"Merhaba Seyit, başlıkta zat-ı alini gördüğün madde ile boş bir vaktinde ilgilenebilir misin?. Lütfen!. ) Sevgilerimle Garbinoileti  Merhaba Garbino ) Şimdilik bu kadar düzene koyabildim. İyi çalışmalar ) - Seyit mesaj  Her zaman ki gibi döktürmüşsün yine işte. Daha ne olsun-ki birde şimdilik diyorsun- ). Ellerine sağlık. Teşekkürler, sevgiler.. ) Garbino ileti  Övgü için çok sağol, iyi çalışmalar ) - Seyit mesaj ",0,tr
"Merhaba, MTV sayfasına eklemiş olduğunuz paragraf üzerinde, dil bakımından biraz değişiklik yapmak zorundayım, çünkü ansiklopedi formatına uygun değil. Aşağıda sizin yazdığınız paragraf ile son hali görülmekte: Kullanıcı:Adeep   Konunun MTV nin Türkiye yayını ile değil yayınlandığı platformlarla ilgisi vardır.Digiturk ve Kablolu Tv üzerinde yayınlanacak olan kanalı neden normal bir parabolik antenle izleyemiyecek olduğumuz anlaşılamamıştır MTV-A kanalı Almanya da şifresiz yayınlanmaktadır...   Son hali   Getirilen bir eleştiri de MTV Türkiye nin Digiturk ve kablolu tv üzerinden yayın yapacak olması ve normal bir parabolik anten ile izlenemeyecek olmasıdır. Bu konuda eleştiri yapanlar, MTV-A nın Almanya da yapmakta olduğu şifresiz yayını örnek göstermektedir.   Fakat, aslında ufak da bir cevap vereyim, çünkü normal yayın büyük bir yatırım gerektiriyor ve MTV nin Türkiyede bunu karşılayacak reklam geliri olup olmadığı belli değil. Bu sebeple birkaç milyara kablo ve Digiturk üzerinden yayını tercih ediyorlar. Berk Efe ALTINAL ",0,tr
"Anasının amını siktiğim ipneleri, birbirinizin götüne başınızı sokmaya devam edin bakalım.. Kürdistan ezelden beri var ve var olacak.. Kürdün varlığını hissetmek isteyen herkes bir kere domalsın da heybetli Kürt sikimin tadına baksın.. Hain köpekler.. Ceza zamanı yaklaştı!!",1,tr
"Betsson Türk müşteri verilerini 2011 yılında Realm Ent. isimli şirkete satmış, Türkçe sayfasını kapatmıştır ve bu sirket Bets10 ismini almıştır. Bets10  un Betsson  la aynı şirket olarak algılanıp Betsson sayfasına yönlendirilmesi yanlıştır. —   Bu imzasız yazı 176.42.82.141 (mesaj•katkılar) tarafından eklenmiştir. 2 Eylül 2012  ",0,tr
"53px|left|Öncelikle    hoşgeldiniz   . Vikipedi sayfalarında    deneme    yapıyor gibisiniz. Yaptığınız değişiklik geri alınacak ya da silinecektir. İsterseniz denemelerinizi    deneme tahtasında    keyfinizce yapabilirsiniz. Vikipedi de herkes değişiklik yapabilir. Vikipedi yi tanımak isterseniz, Vikipedi:Hakkında sayfasına bakabilirsiniz.    mesaj    ",0,tr
"Tartışma sayfasına çok not bırakıyorum farkındayım ama, anlaşmazsızlığı yoğun bir madde olduğu için lüzumlu hissediyorum. Fazla bilgi göz çıkartmaz. Bir ülkenin sınırları içerisinde bulunması merkezi yönetime tabidir cümlesini eklememize engel değil. Nahçıvan laçin yoluyla bağlanır ayrı gibi durur, hiç bilmeyen biri nereye bağlı olduğunu merak edebilir örneğin..Boyalikus ",0,tr
Mehtap Wedemeyer.jpg resmi 13 agustosda silinecekdir diyor. bi zahmet baksan.ben hala resim yukleyemiyorum. resim silinecek falan diyorBhilal ,0,tr
Selam Bilgi. Bir kaç sorunum vardı da. Sende de var mı diye soracaktım. Sağ üstteki kutucukların karışması Viki bağlantıları eklerken  en  yazdığımda  İngilizce   nin bir türlü çıkmaması Sorun bende midir hocam? ) ,0,tr
"Selam yakamoz. Vikipedi blog maddesi: Temasal [değiştir] Sadece belirli bir alanda yazılan gönderilerin yer aldığı, belirli bir konuda uzman kişilerin yazdığı ve düzenlediği bloglardır. Uzman kişilerin araştırma ve yorumlarına dayalı bloglardan yapılan alıntılar maddeye zenginlik katıyor ise buna niçin karşı çıkılıyor, aydınlatırsanız sevinirim ",0,tr
"Selam Merube. Vikipedi ile ilgili çok bomba bir karikatür çizdim . Buralarda bir tarayıcı bulursam, vikipediye aktarırım. Seni de karikatürde havalı bir karakter yaptım, hadi iyisin . İyi vikilemeler, sevgiler...    Berm@nya    ",0,tr
"on sürü kangal bir tane aslanla baş edemez, bu ne saçma bir tartışma böyle )78.168.141.174 ",0,tr
drogba çok iyi bir fubolcudur. ona futbolu öğretenler de ünlüydü. bazen hataları olabilir ama her insan hata yapar. ya drogba nın hata yapması ya da haşim in ahmet in hata yapmasına eşittir. bunun için herkez iyi davranmalıdır.bir futbolcu hata yapınca artık onu sevmezler ama bu kötü bir davranıştır.,0,tr
 Bir de bazı sporlarda  heat  diye bir şey oluyor. Şurada görebilirsin mesela. Ne olduğunu biliyorum ama Türkçe karşılığını bilmiyorum tam olarak ) Nedir?Rapsar da ne ki? ,0,tr
"Neden kaynak değiştirdiniz? eski kaynakta sorunmu vardı?Alkd  www.biyografi.net Vikipedi:Güvenilir kaynaklar mı sizce ? Takabeg  bence sonrun yok çünkü Yıldız Tilbe in dediklerini yazıyorlar, yorum yapmıyorlar....Alkd  Bence sorunlu. Röportajin orijinali bulabilir misiniz ? Onu eklersek iyi olur. Takabeg   Turkiyeli  güzel ama sorun bu, Vikipedi bu sorunu çözemez ve zaten onun görevide değil. Diğer Viki dekileri gibi, Köken ve kimliğin ayrı belirtilmesi gerekiyor Alkd ",0,tr
Selam. Ekrem Akurgal sayfasına eklediğim Boşnak kökenli olmasına ait kateori kaynak belirtilmeli gerekçesi ile reddedilmiş. Bu maddedeki  Çocukluğu  bölümünde Rizvanbegovic ailesinden olduğu ve Hersek ile ilişiği zaten belirtildği için ayrıca bir kaynak eklemek gerektiğini düşünmüyorum. Altaz (mesaj) ,0,tr
Uyarınız için sağolun umarım sölediklerinize uyarım ama şunu sölim nerde gereksiz beyinsiz var gelmiş bu wikipediye üye olmuş......son yazdığım için kusura bakmayın...,1,tr
"Selam Uğur, Terry Gilliam maddesi 9 Nisan 2004 tarihinde açılmış. Ancak kelimesi kelimesine aynı 2 site var. Bunlar [] ve []. Telifli şablonu koymadım zira bizim madde olukça eski, belki o siteler vikiden almıştır diye düşündüm.(Gerçi madde bizde bir anda açılmış,sanki kes yapıştır gibi duruyor) Bu nasıl tespit edilir. ",0,tr
"Selamlar Çizer. Ben de o birleştirmeyi hangi sürüm hangisinin diye bilemediğimden elleyemiyordum. Siz sürümleri biliyorsanız çok sevinirim, böylece uzun süredir birleşmeyi bekleyen bu madde birleştirilebilir. Srebrenica ve Jepa nın düşmesi maddesindeki diğer maddeye taşınmayacak sürümleri silmeniz ardından iki maddeyi normal geçmiş birleştirme prosedürü ile birleştirip, en son olarak da yerinde kalması için sildiğiniz sürümleri geri getirmeniz kafi. Yani taşınmayacak sürümleri seçip silmek sonrası klasik prosedürleri uyguluyoruz. Umarım iyi açıklayabilmişimdir. Sevgiler, iyi vikiler   Merube 89        msj       Merhaba Merube, siz hallederseniz makbule geçer, ben de izler birşeyler kaparım:) Tartışma:Srebrenica ve Jepa nın düşmesi sayfasında Takabeg birleştirilecek sürümün kaydını vermiş. Teşekkür ederim, iyi çalışmalar...Vikiçizer ",0,tr
"Selamlar... Hakem kurulu konusunda şurada bir görüş alışverişi olmuştu ve topluluk tarafından hakem kuruluna şu an için gereksinim duyulmadığı kanısı olarak ortaya çıktı. Daha sonra da bu konu tekrar konuşulmadı şu ana dek. Dolayısıyla hakem kurulu vb. bir şey şu an için gündemde değil.Ayrıca, özlettiniz kendinizi, en kısa zamanda tekrar aramızda görmek isteriz sizi. Görüşmek dileğiyle, hoşçakalın...    Ds      Murat      ileti    ",0,tr
"Bahaneyle,  tekrar hoşgeldin  diyorum Doruk. Eski kullanıcıları yeniden aktif görmek güzel. Sana ait Doruk.jpg dosyasını sildim, sanırım sen istemişsin, yeniden gereksinim duyarsan çıtlatman yeterli, geri getiririz. İyi çalışmalar. ",0,tr
 Buraya bu yazışmayı aynen kopyala. Sonra bir bak yazı düzeni nasıl diye. Yazı tipi farklı ve yazılar daha düzenli. Bizdeki gibi iç içe değil. Şablon:Simge ve en:Template:Icon karşılaştırmasında da bunu rahatlıkla görebilirsin. (Umarım anlatabilmişimdir)    Empi-ileti    ,0,tr
Bu sayfa ile ilgili gürültü kopardım ama ben de yanlış yapmışım.  Madde sayfaları ve bu sayfalar   (ı)    dahil edildiğinde toplam xxxxx sayfamız mevcuttur.  cümlesinde parantez içindeki  ı  yı silmemişim. Ellerinden öper. Selamlar.M. Kemal Selanikli ,0,tr
  Einstein e=mc² formülünü 1905 yılında bugün ortaya koydu.   tümcesinde   bugün   hangi günü gösteriyor? Yarın da bu sözcük   bugün   olarak kalacak mı? Değiştirilmeli... Muhammedcimci ,0,tr
Türkiye dışında  Ege Ordusu  adında bir orduya sahip ülke yok. Madde adı Ege Ordusu (Türkiye) yerine Ege Ordusu olmalı.Oğuzhan ,0,tr
 Hata yok. Sadece bazı Vikipediler Kıbrıs Harekâtı ve diğer başlıkları Kıbrıs Sorunu maddesi üzerinden vermiş. Yunanca Vikipedi de de öyle. İyi çalışmalar.Muratsahin ,0,tr
"Küçük bir dalgınlık o. Yerli gruptan kastım elbette Peşmerge değil; YPG-YPJ. Neyi kastettiğimi anlamak, tahmin etmek çok da zor olmasa gerek. ) Maddeyi şimdi yeterince zamanım varken düzenlemek istiyorum, çok temel hataları vardı göze çarpan. Katkılar üzerinden ÖSO ve Peşmergenin destek güç mü yoksa sahanın asli unsurları mı olduklarına dair cevabı vermiş olacağım umarım.    Vitruvian    (mesaj) ",0,tr
"Doğru, Moşe Dayan diye yazılmalı Türkçe de.  Moshe Dayan  İbranice bir isim, İngilizce transkript edilirken  Moshe Dayan  diye yazılıyor. Türkçe ye transkript edilirken  Moşe Dayan  diye yazılmalı.  Moshe Dayan  başlığını da  Moşe Dayan a yönlendirelim o zaman.",0,tr
Merhaba Sn:Daron Vartan - Parthenios. ŞU maddede değişiklik yapmaktasınız (özellikle imla düzeltmeleri). Maddedeki bir çok hatalı yazılımı düzelttiğiniz bariz bir şekilde gözüküyor. Ancak düzeltme yaparken yaptığınız hatalar da mevcut. Lütfen tekrar maddede yaptığınız değişiklikleri bir gözden geçirip hatalarınızı düzeltirseniz bizde rahatlıkla onları onaylarız. İyi çalışmalar dilerim.   Eğitmen        mahmut    msj   ,0,tr
" Özgür, uzay maddesüne bir bakabilir misin. En altta solda    s    ve    d    harfleri gözüküyor. Edit e tıklayınca gözükmüyor. Nereden geliyor anlamadım.... Mskyrider ",0,tr
