comment_text,toxic,lang
"Vedo che fai tesoro dei suggerimenti, sono molto soddisfatto. -))) Sempre parlando di immagini un altra convenzione che ci siamo dati per portare ad un buon livello una voce (non se hai notato l apposizione dei template per il monitoraggio della qualità generale) è l inserimento di almeno tre immagini, sempre siano presenti, e che puoi (come avrai già avuto modo di vedere) sceglere andando nella sezione Altri progetti Wikimedia Commons contiene file multimediali su  nome voce . -)Threecharlie (msg) ",0,it
" Perché non lo lasciate in pace? Costanzo è un VANESIO.- E  letteralmente un  BLUF  e lui stesso lo sa bene. Gli invidio solo le  mogli  che ha avuto ed i soldi che ha guadagnato ed accumulato. Tutto il resto E  noia, noia, noia. ",0,it
"Cancellate? Cosa vi costa lasciare le pagine così fino a lunedì e in seguito inserire solo le squadre dopo la disputa del sorteggio? Mi fate ridere voi di it Wiki. MI FATE RIDERE. ALL ESTERO SONO AVANTI, VOI INDIETRO.82.49.209.",0,it
"ho letto quasi tutti i romanzi di Bukowski e sono certo che il giornale sul quale pubblicavano le sue poesie di chiamasse Open Pussy, una rivista under-underground sempre di Los Angeles spero di essere stato utile nel mio piccolo, ciao. Mauro.",0,it
"Accetto la bacchettata, sperando di non aver offeso nessuno, ma di essere incappato solo in un aspetto formale. Se invece è un aspetto sostanziale, evidentemente dovro ritornare sul punto o sulla pagina che è  Masturbazione Lungoleno (msg) ",0,it
"Caro Fotogian, non ti smentisci mai. Sei un vigliacco che non nomina neppure il SIGNORE in questione (che è il Pascucci, non è vero?). Inoltre sei offensivo (non voglio difenderlo, interverrà presto da solo, ne sono sicuro) ma dire  sempre che abbia davvero capito cosa ha tradotto  è quanto meno puerile e stupido, non trovi? Inoltre puoi mettere il link ORIGINALE, come la netiquette insegna: http://www.mclink.it/personal/MC0823/signoraggio_banca_del_canada_it.html ed evitare conclusioni affrettate tipo  ...si sia convinto che il signoraggio non...  Sei un triste personaggio Fotogian e sei proprio tu a non aver capito cosa il Pascucci ha inteso dire con quella traduzione.",1,it
"Peccato che le stesse interessate vi smentiscano... Il coming out, se c è stato è stato tempo fa! Dall account twitter della compagna di Rachele Bruni: . Ma tanto a voi che importa? Siete l unica enciclopedia gaysta che insiste a usare il femminile persino su voci di uomini (Wladimiro Guadagno)...",0,it
"- La nuova pagina fa ca***e! Non dev essere una pagina degli appunti, ma una pagina con tutte le informazioni possibili. BUZZBOMBER, ammazzati!",1,it
"Giusto per sapere, valgono anche gli errori in talk utente o solo quelli in namespace WP?    C. crispus   (   parla   ) ",0,it
"Hey, ciao!! ero troppo preso a scopiazzare dal sorgente di en.wiki che   Type = Album   lol...ecco: quando ho visto  tipo  nel template IT ci ho messo quello P ... in ogni caso grazie anaconda per aver sistemato la tabella (e anche per l edit al bar)... ;) ",0,it
Imbarazzante... pur di salvare la voce si manipolano le fonti e così il   sentience   di Colin McGinn diventa essere senziente... vorrei solo che l autore del falso mi leggesse nella mente Xinstalker (msg) ,0,it
"Ridicolo. Le condanne sono pubbliche, come lo sono le notizie di stampa. Nessuno può essere punito per riportare notizie di pubbliche sentenza, oltretutto già pubblicate da organi di stampa. E difatti in rete esistono già alune liste, peraltro molto incomplete. E mai nessuno è stato denunciato e mai sono state cancellate per ordine di qualsiasi autorità. Bisogna informarsi prima di scrivere.Mazzamauriello (msg) ",0,it
"Ciao Daniele, volevo dirti che domani parto per le vacanze e quindi non potrò aggiornare gli episodi di Dragon Ball Kai. Siccome quest anno ho avuto la maturità che mi ha tenuto piuttosto impegnato, ho pensato di prendermi una vacanza molto ampia rimanedo anche per tutto il mese di agosto. Non mi porterò il computer visto che in montagna, dove vado io, prendono a malapena i cellulari. A settembre, quando ritornerò, riaggiornerò tutti gli episodi arretrati. Ciao ed auguro buone vacanze anche a te. Desmo089 (msg) ",0,it
"La voce sulla Pizza Kosher può essere riscritta, purché in modo comprensibile. Quel C1 indica che quella versione era poco chiara, non che l argomento non sia enciclopedico. Potrebbe esser utile seguire altre voci su pietanze ed evitare di far riferimento alla sola Italia (per non cadere nel localismo geografico o culturale). Per Cabbalista di Safed vale quanto detto più sopra, contattare il Progetto:Religione e cercare lì il consenso al recupero della voce. Il non essere registrati in questo dovrebbe rappresentare un ostacolo minore, dal momento che la discussione dovrebbe avvenire tutta nella pagina di discussione del progetto e non dovrebbero esserci comunicazioni nelle pagine di discussione utente che possono andar perdute. Saluti. Harlock81 (msg) ",0,it
"Ti segnalo che le categorie annuali per i tornei di pallamano sono  Categoria:Competizioni di pallamano nel ... , per coerenza con la Categoria:Competizioni di pallamano principale. Forse ti eri ispirato a  Categoria:Tornei di tennis nel ... , ma per quello sport si parte in effetti da Categoria:Tornei di tennis. Quindi ho cancellato le vecchie categorie  Tornei di pallamano nel ...  e ricreato le corrispondenti categorie  Competizioni di pallamano nel ...  Non si tratta solo di un cambio di titolo, ma anche di criterio di categorizzazione. Le vecchie categorie  tornei ...  erano state inserite   brutalmente   in  Categoria:Sport nel ...  e basta. Invece la categorizzazione corretta è più   fine  : Categoria:Competizioni di pallamano nel 2012 (esempio) va inserita in due categorie superiori, Categoria:Competizioni di pallamano per anno e Categoria:Pallamano nel 2012 Categoria:Pallamano nel 2012 va inserita anch essa in due categorie superiori, Categoria:Pallamano per anno e Categoria:Sport nel 2012 Spero di essere riuscita a spiegare bene -) ary29 (msg)  Grazie miile della dritta e delle modifiche che hai fatto, scusa se ho fatto un po di casino. Da adesso in poi userò il sistema che mi hai indicato. Grazie ancora e buon lavoro.China1977 (msg) ",0,it
"Caro Gla, ti segnalo questa voce da creare Storie (Polibio), ovviamente se avrai tempo e voglia. A presto. Cristiano64 MIE DISCUSSIONI iscriviti in ANTICA ROMA! ",0,it
"Fammi capire, siccome c ho le magiche funzioni posso essere insultato nella maniera più becera, giusto? Non entro nell altro fumo che hai alzato ma voglio una risposta a questo. Vito (msg) ",0,it
" Al vaglio mi hanno chiesto di cambiare l immagine e di metterne una più recente! Ho cercato su Commons e quella più bella è quella attuale, ma lo so che è un po  distante! Quando saranno disponibili altre foto (ora è in tour in Europa, quindi dovrebbero arrivare immagini!) la cambierò... Michele104 (msg) ",0,it
Gia una che nn si firma è screditata a prescinderepoi la tua saccenza dopo ch eti ho deto che ci sono lastre fatte da fussi...son proprio fuori luogo...e sei pure molto triste... ciao rosicò rimani convinta che renato zero ha grande estensione..che sei l unica al mondo haah che tristezza e rosica rosica...82.53.145.215 ,0,it
"ciao, è possibile correggere il mio nome utente?...ossia mettere la lettera maiuscola alla A del cognome (Aletta)... è una cretinata lo sò,ma se possibile perchè no? buon lavoro, cristiana",0,it
6 1 idiota non capisci niente come hai potuto cancellare la mia pagina sono il più grande appassionato di Dragon Ball. Non servi vai al diavolo bastardo,1,it
Più che altro che non ci siano scritte stupidaggini o cose errate    Erik91   ☆☆☆ e ora andiamo verso la ,0,it
"M2C: In linea di massima potrei essere d accordo, ma osservo che secondo me stiamo parlando del nulla, nel senso che non è opportuno che sulla base di un   eventuale   consenso qui si istituisca un ulteriore   criterio automatico di enciclopedicità  . Sono stati approvati appena 5 mesi fa, nessuno ci ha pensato prima? E per favore, lasciamo in pace questo che dice altro, evitiamo di appellarci ancora una volta a sproposito a delle linee guida per giustificare il nostro POV bypassando la comunità, grazie. Sanremofilo (msg) ",0,it
"Mi parrebbe   bizzarro   altro che uno decida di fare una cosa qui dentro su decisione altrui. Ciò che chiedo è il parere sulle altre fonti da me indicate. Esiste questo parere? Se sì, può essere espresso?Presbite (msg) ",0,it
"Ma la finisci o no di dare i numeri al lotto utente che ti nascondi dietro un indirizzo IP?... 350.000, 390.000 tempo fa addirittura ci è stato 400.000!!! BASTA A VANDALIZZARE, O FONTE, O NIENTE!",1,it
 ... poter ricevere in ingresso segnali digitali 1280x720 @50 o 60Hz progressive scan (‘720p’) e 1920x1080 @50 o 60Hz interlacciati (‘1080i’).  non ci ho capito molto: magari è solo perchè non sono un tecnico del settore ma penso si possa spiegare meglio.,0,it
"per l amor del cielo, l importante è solo non creare la sezione  curiosità , altrimenti qualcuno scrive magari cavolate come alla  pizzeria da Cesira  si mangia la pizza agli scacchi ;)! 37.119.104.",0,it
"Ho dato un occhiata ai tuoi archivi, ho capito che sei un cliente scomodo e presuntuoso. Dispiace solo che la pagina dedicata a Carboni sia per così dire nelle tue mani. Vedrò di segnalarla a un moderatore in modo da poterla finalmente sistemare e bloccare dalle tue incursioni. Mario Bonatti (msg) ",1,it
"Anche io ho ricevuto una minaccia di denuncia o querela come puoi leggere qui e viene da uno, secondo me, non imbecille nè fascista ma pure io non capisco il motivo. utente:IVO 12:46 23 mar 2007",0,it
"SI PREGA DI LASCIARE IL GOL A PALOMBO (GEORGIA-ITALIA), CONTROLLATE IL REFERTO FIFA PRIMA DI MODIFICARE ALLA ***** DI CANE.",1,it
 Sì per favore sono uno stupido. Come lemma principale indichi: Brahmino Bramino Bramana Brahmano Brahmana Brāhmaṇa Grazie per la pazienza per il papiello e per la sopportazione della mia stupidaggine. -) Ciao Xinstalker (msg) ,0,it
"Non ho letto tutto, perchè dopo poche righe mi è iniziato un travaso di bile: il fatto che veda quella discussione come guerra di religione lo trovo veramente insultante nei miei confronti. Tenterò di leggere tutto con calma questa sera, ma non prometto niente. Per adesso Piè fammi un favore: leggi la voce adesso e confrontala con le indicazioni di merito che hai dato e dimmi se ho tenuto conto o meno, almeno in parte, delle tue indicazioni (e di quelle di Madaura). Quello che hai scritto è un paralogismo (anche precedentemente avevo usato tale parola in senso tecnico, poi se tu lo vuoi leggere come  sono tutte cazzate  fai pure, non posso farci niente) principalmente perché si concludeva con  e dunque si deve cancellare . I motivi del tuo errore sono lunghi e complicati e dovrei scrivere un trattato per spiegare perché lo penso e sinceramente non né né la voglai né, temo, le capacità retirriche. Draco   nuff said  ",0,it
"- Ci sono anche le  versioni  KItE (Keep IT Easy) e KItEI (Keep IT Easy, Idiot!). Magari sono diffuse solo nel mio giro di conoscenze. (la nota sul troppo letterale non è mia) Nickh ²+ 93.37.154. -",0,it
In realtà Silvio Berlusconi meglio conosciuto come psiconano negli ambienti criminali è un noto    mafioso    e ha l obiettivo di dominare il mondo. Per quanto riguarda mediaset è stata creata attraverso soldi provenienti da trapianti di cervello prelevati da poveri precari dei call-centre.,1,it
"baku va bene per le offese personale ma io a quella T.oia di tua madre non lho messa in mezzo, quindi vacci calmo , non soffrire , frustat, e scopa di più",1,it
" Ancora? Certo che sei testardo, ma poi perchè non rispondi a ciò che ti viene scritto? Gianlu9696 (msg) ",1,it
fermati per carità di dio non sei un medico stai facendo un pasticcio enorme lascia a fare chi le capisce ste cose per pietà!79.50.36.,0,it
"Vedi: - [Déposition de monsieur Raoul de Gaucourt - Procès de réhabilitation|http://www.stejeannedarc.net/rehabilitation/dep_gaucourt.php] - Régine Pernoud; Marie-Véronique Clin, Giovanna d Arco, Roma, Città Nuova Editrice, 1987. ISBN 88-311-5205-X - pag. 40 (contiene il passo della  Cronaca  di Jean Chartier) - Régine Pernoud, Giovanna d Arco. Una vita in breve, Cinisello Balsamo, San Paolo, 1992. ISBN 88-215-2350-0 - pag. 22 - Giovanni Bogliolo, Giovanna d Arco, Milano, RCS Libri, 2000. ISBN 88-17-25897-0 - pagg. 74-75 - Jules Michelet, Giovanna d Arco, Napoli, FILEMA edizioni, 2000. ISBN 88-86358-39-3 - pag. 26 - Régine Pernoud, La libération d Orléans (in francese), Parigi, Gallimard, 1969. - pag. 110. Ai2007 (msg) ",0,it
"Sono davvero onorato che consideri buone le mie mani... comunque non preoccuparti, la inserisco subito, fascistona che non sei altro... Demart81 (Comunicazioni, insulti ecc.) ",0,it
Steve scopre di essere stato concepito da Geena Fox che morì 5 ore dopo aver dato alla luce anche il fratello Lee. La madre biologica era Geena Fox dove 5 anni fa aveva combattuto nel torneo.Ma chi diavolo è che ha scritto queste emerite cagate????????????E da quando lee chaolane jin kazama sono suoi parenti????Ma per favore non scrivete queste cagate!!!!!!!!!!!,1,it
"(sono ancora io...) Dopo circa 3 ore, sono riuscita a capire e a creare una mia pagina utente... Ma il mio babelfish è andato sotto... come diavolo si fa a farlo stare a lato??????? Solo Lei, con la sua spiccatissima intelligenza, può aiutarmi....Poi non Le chiedo più nulla!!! (almeno fino a lunedì):-D Buon fine settimana! witchblue (msg) ",0,it
"grazie comunque..io non riesco a trovare matlab..mi puoi aiutare? rispondimi via email...ΗΣLΙΦS89 Μ α ι L 18:54, Lug 24, 2005 (CEST)",0,it
Scusate ma come si distingue una relazione sessuale vera e produttiva da  relazioni sessuali false e/o dannose. ?? ,0,it
"Ciao, di seguito, nell ordine, 1) Pagina twitter PERSONALE UFFICIALE di Mirco Antenucci, 2) Scheda calciatore sul sito ufficiale della Ternana Calcio, club di appartenenza del calciatore Mirco Antenucci, club che evidentementesarà in possesso della sua documentazione corretta 3) Scheda analitica di Mirco Antenucci sul sito ufficiale dell Associazione Italiana Calciatori, 4) Scheda calciatore sul sito ufficiale della Lega Calcio di Serie B 1) https://twitter.com/anteseven 2) http://www.ternanacalcio.com/index.php?module=loadGiocatore&idGiocatore=561 3) http://aic.football.it/scheda/8110/antenucci-mirco.htm 4) http://www.legaserieb.it/it/serie-bwin/calciatore?p_p_id=BDC_dettaglio_calciatore_WAR_LegaCalcioBDC&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&p_p_col_id=column-1&p_p_col_pos=1&p_p_col_count=3&_BDC_dettaglio_calciatore_WAR_LegaCalcioBDC_idPersona=37078",0,it
"Ciao Mactep, credo sia meglio che ci sia anche un link all articolo originale, o alla cronologia. Ma se chiedi a Frieda, lei è più preparata di me su queste cose. Snowdog 11:06, Mag 20, 2005 (CEST)",0,it
"Ciao Petr. Visitando la tua pagina utente, ho notato un po  di errori grammaticali e non. Posso modificarla, non cambiando alcun contenuto? Saluti,    Beard       Bôgia nen    ",0,it
"Per ultimo, ma non meno importante, la voce era stata taggata per cancellazione da un altro utente come può essere visto qui e quindi nessun atto arbitrario (è buona norma leggere prima di scrivere cose insesatte e, poi secondo lei,   3mare Sailing Team è un team velico italiano facente capo all omonima Associazione Sportiva Dilettantistica. La base nautica del team è Monfalcone in Provincia di Gorizia (Alto Adriatico)   costituisce una voce di enciclopedia?)",0,it
"Il template BCer non c è? Si fa... dov è il problema? Intanto benvenuto in questa gabbia di matti e sappi che se sul forum mi considerano cattivo, qui sono cattivissimo ",0,it
"Il tuo è solo razzismo, non accetti che un uomo (perché Uomo è) di colore abbia fatto la storia di un club russo, che sicuramente tifi come desumibile dal tuo nome. Stavolta, Nigga > Soviet.",1,it
Naturalmente un benvenuto anche da parte mia! Se avessi bisogno di qualcosa non esitare a contattarmi.    Adal      ingio    ,0,it
"Senti ma hai qualche problema? Dopo 2 avvertimenti vieni sulla mia pagina discussioni e la    vandalizzi 3 volte   . O sei stupido o sei ignorante o molto probabilmente entrambi. Ma non sai impiegare meglio il tuo tempo?! Mi attiverò per farti mettere al bando, le persone come te non servono. Luca Stornaiuolo (msg) ",1,it
non dovevi cancellare quello che avevo scritto su Jakidale perché è un grande e deve esserci anche lui nella pagina della città di Arona. Vergognati,1,it
Voleva  na sorca e invece s è dovuto accontentà de  na scigna. È popo vero ahò s accontentamo de tenè  na donna a disposizzione pure se è brutta,0,it
"Per il significato?!?    MIRKO.G.93       (Are You Fucking Kidding Me?)     Ok fammi sapere    MIRKO.G.93       (Are You Fucking Kidding Me?)     Io la cambierei. Dubito che se un utente si firmasse  NomeUtente - cazzo, ma che scherzi? , in italiano, sarebbe tollerato. Personalmente la trovo sgradevole per come si rivolge all interlocutore: voglio chiedere spiegazioni all utente e trovo scritto una frase che certo non è pacata né educata. Per come la vedo io, è controproducente: laddove si dovrebbe stabilire una comunicazione tranquilla e civile ci si presenta con parolacce e aggressività (che sicuramente non sarà voluta, ma la frase ha poche possibilità di interpretazione).    Triple 8      (sic)    L ho rimossa, ma di certo io non volevo e non voglio offendere nessuno ci mancherebbe, scusate ancora ;)    MIRKO.G.93       (Are You Kidding Me?)    ",1,it
"scusa ma non ho capito perchè una squilibrato, sapendo che l azionamento è manuale, deve picchiare il prete. ignis scrivimi ",1,it
"Risposta: L equazione di Einstein è una formula che indica la corrispondenza, e quindi la possibile conversione, tra energia e materia (mentre il fotone è energia). Per l esattezza poi in questa formula m non è la massa come la intendiamo comunemente (che è solitamente indicata con m0, massa a riposo), ma è m0/(1-v^2/c^2). Siccome il fotone è una particella che viaggia a velocità v=c, sarebbe m0/0, senza significato e quindi la formula non si applica.",0,it
" Qualcuno vorrebbe trasferire Patacca su dizionario. Onestamente non riesco proprio a capirne le motivazioni. Te che ne pensi? Monete hispaniche o iberiche. linchi rozzi (da qua sopra): popolazioni iberiche, Kabeiros, Corduba, Carteia, Acinipo Laelia, Guerra lusitana, guerra celtibera, caduta di Numantia. Con s ig li? a) ci penzi tu b) re diretto per il momento, poi la voce si farà c) là sciamoli, qualche marinese li face poi d) cambiamo il linco e) chissene fotte Carlo Morino (dillo a zi  Carlo) ",0,it
"Ciao! Ho rimesso lo stub a Giuseppe Prezzolini. La voce è veramente uno stub, visto che ci sono pochissime informazioni.    R      u      t      j      a      76   (   scrivimi!   ) ",0,it
"Ciao ho isto che hai cambiato cat ad Hiv da medicina a Malattie, va bene ce per come è scritto parla quasi più della malattia e non del virus, io ero andato a togliere anche Cat:medicina, l  Articolo andrebbe separato, che dici? The Doc 01:22, Lug 25, 2005 (CEST)",0,it
"Ciao! Vorresti contribuire a questo  progetto  sulle voci di qualità inferiore? Se vuoi, partecipa all apposita discussione.    Brískelly Problèmes, questions, angoisses?     Ti dico subito: non ci ho capito neanch io una mazza. Ciao,    Brískelly Problèmes, questions, angoisses?     Io quella l ho capita ma, a dire il vero, oltre a non interessarmi più di tanto, la boccerei, la stamperei, la brucerei e ne butterei le ceneri XD Bando alle ciance, è una discussione seria )    Brískelly Problèmes, questions, angoisses?     Ahimè, la voce della basilica di san barnaba è al limite del template {{F}}, se non aggiungi altra bibliografia e collegamenti esterni; cmq, quando (e    se   ) ci saranno i buoni articoli, si può puntare là.    Brískelly Problèmes, questions, angoisses?    ",0,it
Nick ho da farti una domanda (da ignorante in materia) riguardo il rollback: dici che l hai fatto perchè avevo cancellato due cose. Chi te ne ha informato?,0,it
"Sono gli ultimi due giorni che ti martello, poi torno in letargo -) Vale! Cristiano64 (alla taberna del Civis Romanus Christianus) ",0,it
"  si potrebbe chiudere qui  . ...  in nome di che poi?   Ho sbagliato, lo ammetto, e non so quali problemi stai attraversando nella tua vita privata (vedo che non trattieni la tua proverbiale acidità neanche con il povero Angelo), ma neanche tu conosci me e il tuo persistere in questo tuo tono arrogante con un uomo che c avrà il doppio dei tuoi anni è tipico dei ragazzetti della tua età...della serie che  c è modo e modo  di dire le cose e tu conosci solo quello acido. ;-)    Kasper      2006    ",0,it
"Commendevolissimo sodale, in seguito alla cancellazione del template it-X ho spostato il template in una mia sottopagina utente. Per richiamarlo è sufficiente scrivere (per un esempio puoi vedere la mia pagina utente).     AVEMVNDI    (DIC) ",0,it
"Bisogna porre fine all edit war su Rometta e iniziare una discussione nel campo apposito (discussione Rometta) per vedere le parti, quella che prevarrà verrà applicata alla pagina.    AlexanderVIII Il catafratto    ",0,it
"  Solo curatrice...  Si vede che non conosci niente del lavoro letterario e non sai cosa significhi curare l opera di un autore; soprattutto quella di un importante poeta. Le peggiori squinzie televisive e le più inutili attricette cinematografiche trovano spazio in questa  enciclopedia libera , mentre le serie professioniste delle arti e della letteratura vengono tenute fuori. Grande lavoro, complimenti! E tu pensi ai miei  spam ... Che anima povera!...",1,it
Non darmi mai più dell infantile e non chiamarmiu mai più pallino o chiederò ad un amministratore di punirti per queste igniobili offese alal mia dignità Non insultare poi la pagina xenomorfo Flavio/Flagello ,1,it
non ho ancora ben capito mau perche tu mi abbia cancellato questa pagina dicendomi che era un contenuto promozionale... se sei ignorante non e  colpa di nessuno la persona in riguardo ha lavorato con gente famosa anche al teatro della scala ma solo perche  vive in un piccolo paesino non significa affatto che non sia famosa,0,it
"Ma che cosa stai dicendo???Sei tu che mi metti in bocca cose che non ho detto: io parlo di inserire le fonti dai libri di Tranfaglia, e tu mi parli di tuo cuggino???Ma impara a leggere, prima di scrivere, e magari a contare, diciamo fino a 50. Ah, e né Tranfaglia né Novelli sono miei cugini. Vito.Vita, il Melomane Screanzato (msg) ",0,it
"Ho sistemato marcando con il template . In generale non  segnalare  ad un bot, ma scrivi un messaggio al suo manovratore e vedrai che risolvi subito. ) Grazie per la segnalazione. ",0,it
" (Guglielmo da Baskerville - Il nome della rosa) Alcune strade, le tangenziali e le statali che vanno ad intersecarle, restano aperte. Dipende da dove vi piazzate in albergo. Sistemando la macchina in posizione strategica potreste farcela. Cotton Segnali di ",0,it
"Ma dovete cagare il c*** fino a che non vedete Caceres in campo con la Juve? Cristo, è ufficiale, scrivetelo e non rompete i co****** con le vostre fiscalità da finocchi.",1,it
Ciao Vale! La voce in effetti è bruttina bruttina ma non è da immediata (ha anche vari link in entrata). Direi o da cancellazione ordinaria o d aiutare... ciao ;) Lucas ✉ ,0,it
Non so se hai visto questo suggerimento (anche solo per ringraziare il tipo del pensiero). ,0,it
"Ciao, non sta a te rimuovere un avviso di dubbio di enciclopedicità posto da un altro utente alla voce che hai creato. Non basta nemmeno citare le fonti per rimuovere il dubbio: nel caso specifico, non è chiaro   per quale motivo   questo sacerdote esorcista sia particolarmente rilevante rispetto a tutti i sacerdoti esorcisti attualmente in attività (e non basta certo essere stato intervistato per la TV). Grazie. L736El ",0,it
Aggiunte dettagliate informaz<ioni sulle scuole superiori presenti nel territorio del Tufello. Informazioni che mi auguro preluduano a pagine specifiche su ciascun istituto citato. Franz van ,0,it
"Non mi riferivo alla voce Traccas che, come puoi vedere nella sezione  Note , possiede già una fonte e data la brevità dell articolo possiamo farcela bastare. Mi riferivo all articolo sulla chiesa!      Adamanttt      (mandami un messaggio) ",0,it
"Allora ti invito a correggere gli errori che quell utente in malafede, ignorante e privo di passione quale sono (grazie tra l altro) ha commesso con le dovute fonti se necessario. Il resto si è già discusso: DC Comics in Italia rimane.AMDM12 (msg) ",0,it
   E non dimenticarti di prendere il fucile quando esci di casa.    Grazie. Mi dici anche quando mi spari? sarebbe carino da parte tua. Meno male che hai il coraggio di dire a tutti con chi hanno a che fare.,1,it
"Ciao a tutti, vorrei provare a capire se oltre alla questione di cui si parla qui sopra, esiste, e vada affrontato, anche un problema legato alla  mole  di citazioni (intendendola sia come numero di citazioni presenti che come loro dimensione) che si possono inserire all interno di una voce, perché nella pagina relativa non vedo esplicita menzione (a parte o in aggiunta, voglio dire, al diritto di corta citazione). La questione fu sollevata tempo fa durante una segnalazione per la vetrina, anzi fu una delle obiezioni che ne bloccò la vetrinazione, ma non ricordo che ebbe qualche seguito. In questo momento sono in corso due procedure, una di inserimento e una di rimozione, nelle quali in qualche modo la questione si sta riproponendo. Vorrei quindi capire cosa pensa la comunità in proposito. Grazie.      Er Cicero      ",0,it
"Milano è la città più cara tra gli Stati che hanno adottato l Euro, più di Parigi e Berlino per intenderci. e a livello europeo è la 4° città più cara dopo Londra, Zurigo e Oslo come costo della vita. questo è ciò che è stato riportato da tutti i quotidiani nazionali second dati di Eurispes e Istat. i ristoranti, purtroppo, rispettano questa statistica, con prezzi mediamente elevatissimi. mangiare bene a Milano costa anche il doppio che a Roma o a Napoli, città dove si può spendere uan cifra ragionevole mangiando benissimo. a Milano è quasi impossibile. certo...ci sono i ristoranti cinesei e quelli a prezzo fisso...ma pretendere di mangiare bene lì è ridicolo.",0,it
"Questa pagina mi sembra da mettere a posto: se non ricordo male il principio di corrispondenza è quello secondo il quale posso sostituire gli operatori corrispettivi in H quando questa ha analogo classico. Il postulato di quantizzazione dovrebbe invece essere quello secondo il quale il commutatore è proprozionale (con fattore i*htagliato) alle parentesi di Poisson classiche (e comunque i libri di meccanica quantistica moderni prendono questo postulato con le pinze giustificandolo in casi particolari a posteriori). Nessuna di queste due cose c entra con la rappresentazione in quanto queste regole si applicano direttamente all algebra astratta, mentre appunto la rappresentazioine è un particolare modo di scrivere concretamente quest algebra. Forse bisognerebbe creare una nuovoa pagina sulle rappresentazioni, ma è un lavoro non da poco.",0,it
"Esimio egregio emerito signor Kappaesse, i Cavalieri Aquilani del Magnotta Spada & Scudiscio la ringraziano per il dono fattogli, ma gentilmente diniegano e le restituiscono il presente: se lo riprenda e ne faccia l uso che più le aggrada, ricordandole che chi vuol essere un deus ex machina dell enciclopedia italiana dovrebbe conoscere la sottile differenza che passa fra il trolling e l eccesso di goliardia. Il peggior difetto di voi WIKITOSSICI è la totale mancanza di senso dell uomorismo, autoironia ed autocritica. Mai sentito parlare della caduta degli dei ? Il Goliardicus Ordo è però magnanimo e generoso nei confronti di chi come lei sacrifica notti bianche per la difesa della nazional cultura. se lei ci ha bloccato per trolling, noi non oseremo infangare il suo lavoro lasciandole una macchia di menzogna ma la accontenteremo: per cui le daremo un consiglio sul regalo che le abbiamo restituito: lo prenda e ne faccia un uso di supposta effervescente, può dare soddisfazioni (Questo è trolling, vai col blocco a 4 ore !)",0,it
"Ciao, ho cancellato le revisioni vandalizzate dall ultimo coglione che è passato. Se non ti va fammi sapere che ripesco. Ciao,      Azz...      ",1,it
"Cancellarle da Commons quando erano in CC by-sa 2.5? Non penso proprio, a meno che qualcuno non faccia storie. Al limite, se le foto non sono in uso, chiedine pure la cancellazione, altrimenti inserirei la fonte (quella di archive.org) e segnalerei le modifiche apportate al sito in pagina di discussione.    Ruthven    ",0,it
"Mi spiace ma non so cosa dirti, perché non so con che indirizzo mail sei stato iscritto.   Senpai - せんぱい       scrivimi    ",0,it
Inserisco mano a mano le informazioni perchè questo pomeriggio ho internet un pò instabile e non vorrei che perdessi quello che scrivo.;) Sto provvedendo pian piano a inserire tracce e informazioni. Fede86tp (msg) ,0,it
"Ciao Toniuccia e benvenuta. La tua opinione sulle donne omosessuali però è chiaramente un insulto, per cui ti ho bloccata per un giorno. Spero che quando tornerai tu possa utilizzare un linguaggio più adeguato. ciao RdocB (msg) ",0,it
"Corbino era Orso Maria oppure Orso Mario? Troviamo una fonte indiscutibile (dall ufficio anagrafe alla lapide mortuaria...) e poi, deciso il nome, si uniscano anche le relative pagine. ",0,it
"Allora. Qui nessuno è fesso. Questa immagine non è uno screenshot televisivo ma è stata presa da qui o da siti simili. Idem per Immagine:Maggie_logo.jpg e spero nessun altra. Puoi caricare uno screenshot proveniente solo dal tuo televisore oppure, se lo hai, da un DVD del cartone animato oppure, se lo hai, da un videogioco sul tema (non da cose scaricate o non tue legalmente). NON puoi prendere screenshot presenti in giro per il web, ma devi crearli tu. Chiaro? Se non sei sicuro che un immagine vada bene, chiedi a qualcuno, non caricare a casaccio! Ci sono progetti (come fr.wikiquote) che hanno CHIUSO per problemi di violazione di copyright... Non si scherza, su queste cose! E siccome sei già stato avvisato (ma non su questa cosa nello specifico) alla prossima scatta il blocco per una settimana...      ¡Giac83!      ",0,it
"Mi potresti dire perché hai cancellato le mie modifiche su squadrismo? Credi che fossero i comunisti ad attaccare gli isolati, o i fascisti?. Se vuoi ti presento moltissimi documenti che provano che gli aggressori furono i fascisti, pure del mio paese. Francesco. ",0,it
" E daje  certo perchè nonostante un precedente annullamento in cui mi chiedevo il motivo del tuo cambiamento (  wikificato secondo quale standard?  , chiedevo), tu me lo riproponi. Rimaniamo sul tema, per favore: sta a te spiegarmi perchè hai cancellato i precedenti contributi per metterci il tuo incipit senza aggiungere informazioni. Ti ho anche chiesto cosa non andasse in quello preesistente (che puoi, ripeto, trovare simile in tante altre edizioni.     6977      ",0,it
