comment_text,toxic,lang
"La conclusión del seÑor Moa es que es un simple propagandista al servicio de una derecha o más bien extrema derecha, franquista, que quiere resucitar aquel adagio de  con Franco se vivía mejor  y  el mejor lugar para un rojo, el paredón . Si ya causa estupor encontrarse escrito que los republicanos se merecieron que les pegaran un golpe de estado, el ataque es casí de apoplejía cuando el Sr Moa intenta demostrar que cultural y científicamente la EspaÑa de Franco alcanzo un importante desarrollo, nada del páramo cultural que según él dicen los rojos que fue. Estoy esperando que el Sr Moa saque otro de sus ladrillos para que nos ilustre al respecto. Seguro que la conspiración bolchevique-judeomasónica fue la razón por la que a EspaÑa no le concedieran el premio Nobel en ciencias.... leche, claro, Severo Ochoa, una pena que el tio fuera rojo, discípulo encima de Negrín y que recogió el nobel como norteaméricano. Y Ramón y Cajal? pues leche otro rojo más al que habría que haber fusilado por estar en la Institución Libre de Ensenanza y su criatura, la JUnta de Ampliación de Estudios.",0,es
¿Y no sería mejor que antes de escribir en castellano aprendieses un poco mejor nuestra lengua? Como se os ve el plumero a los israelíes... Es hasta cómico.,0,es
"Hola Kizar, qué tal. Sí, también lo estoy haciendo, el que no tenía puesto era DVDs, que no sé si añadirlo con el formato wiki o sin él. Luego miro cómo hacerlo. Saludos. ",0,es
"Al igual que en 2009, intentan vandalizar... si continuan pongo mas información de estos y otros hechos con sus respectivas fuentes. ",0,es
"Gracias por tu colaboración, ya había visto el cambio pero esperaba tu reporte, de nuevo gracias. ",0,es
"Resulta que Trasamundo te ha respondido con argumentos que no se habían puesto sobre la mesa, que van en línea de lo que dices y tú sigues enrrocado en tu idea. Vamos, que te da igual todo lo que se te diga, porque ante cualquier opinión contraria pataleta infantil,  eres un maleducado , y a volver a empezar otra vez con el  Derecho Internacional .",1,es
"De eso tratan las religiones judaísmo, cristianismo e islám, en la creencia de que existe algo más que la realidad en la que vivimos, porlo que esa acepción sería basurda.",0,es
"Usuario discusión: Franquito Ramirez: Mira, bromeas con todo eso y eres un bebito maleducado. Escúchame ¿Ya aprendiste a ir al baño solo?",1,es
"Veo que estás añadiendo más (ejerzo mi libertad de expresión a continuación) tonterías a tu informe, pero sin retirar ni una sola de las    mentiras    que hay en él. Estamos aguardando, pero se nos acaba la paciencia. ",0,es
ME VOY A MATAR Y QUE LO SEPA TODO EL MUNDO SI NO ME DESBLOQUEAN VOY A MATAR MUCHA JENTE EN CHILE,1,es
"Si alguien tiene un escudo de armas de Teziutlán con mejor resolución, buscar la forma de subirlo y dar la ",0,es
"Creo, Janfri, que la raíz a la que te refieres es  eusk . No alcanzo a ver la ambigüedad, ni, sinceramente, sé cuáles son  estos temas . La palabra  castellano , efectivamente, como sustantivo tiene varias acepciones; como adjetivo alude a la referencia o pertenencia a Castilla. Esto ocurre, supongo, con muchísimas palabras. En cualquier caso, se me escapa la relación que tiene lo último con el significado o traducción de  Euskal Herria . ¿Puedo preguntar si estás de acuerdo con mi primer comentario? En caso contrario te agradeceré muchísimo cualquier argumentación.",0,es
"gracias por el mensaje. En realidad no sabía de eso y asumo el error .P ahora mismo no se que le pasa a mi internet, pero no puedo registrarme (se entiende que soy Bee Geesfan no? xD) y bueno, gracias por al recomendación, y aun quedan muchos articulos de Bee Gees para hacer, y como no anda nadie interesado, me los quedo haciendo yo XD saludos y tambien a Thialfi por hacerme ver el error anoche a las 2 de la mañana de chile xd chau! Bee Geesfan hablame aquí O",0,es
"Hola. A mí me parece bien. Solo una cosa:  Mientras , como conjunción, indica simultaneidad y debe seguir de un texto después de una coma, aquí hay punto seguido. Como se muestran dos visiones, mejor sería dejar ambas sin la introducción de  mientras :  Sobre la denominación de origen «pisco», existe una controversia entre Chile y el Perú. Perú considera [...]. Por su parte, Chile sostiene [...] . Gracias por leer este mensaje. Saludos.",0,es
" Reitero, Varones Unidos es una página donde publican teorías conspirativas como la de Soros que traje. Que se diga que es una fuente fiable es como decir que Breitbart o InfoWars lo son. Si un periódico copio la misma información que hay en VU no significa que la información en si sea valida, significa que un periodista copio información de una página no fiable. Después, suscribo a lo que dice EMans en todo. Saludos. ",0,es
   Texto en negrita     Texto en cursiva    Texto en cursiva    Texto en cursiva    Texto en cursiva     Texto en cursiva    Texto en cursiva    Texto en cursiva  Título del enlaceTítulo del enlaceTítulo del enlaceTítulo del enlaceTítulo del enlaceTítulo del enlaceTítulo del enlaceTítulo del enlaceTítulo del enlace,0,es
"Por favor, bloquearme. No soy dueño de mis actos. Sólo veo a la virgen María haciendo una felación a bibliotecarios de wiki. Estoy enfermo. And so you are, bunch of bastards.",1,es
"Si las páginas de otros personajes que están siendo sometidas a votación para ser borradas acaban llevándose a una única página de personajes de Sailor Moon, creo que esta debería correr la misma suerte. Johnbojaen - Escríbeme ",0,es
"Hola House, antes que nada, me presento y decir que es un gusto saludarte. Por otra parte, venía por acá, para consultarte sobre esta imagen, la cual quiero convertirla en un RD (recurso destacado), pero quiero saber a tú criterio sí la imagen puede mejorar con retoques dichos y tomando en cuenta esto, veo que al hacer   zoom   se ve algo de ruido, pero no sé sí se puedo arreglar de una manera pasiva. Bueno aquí te dejo algunos RD que lo han sido , , o . Bueno espero alguna respuesta tuya, ya me dirás. Mis cordiales saludos.    Chris David Schweitzer Alemän    20px ...Scheiße?....",0,es
"Hola, Yeza. Venía a saludar y a hacer broma con que este mediodía nos hemos pisado al revertir a un vándalo, y me he llevado la sorpresa de leer un mensaje de Papix, con el que me parece hay más de un punto de contacto, a empezar por 1808... Nada, ya le he dejado un mensaje, Manuel Trujillo ",0,es
"No edito arbitrariamente nada, su tiempo valioso negócielo como le dé gana salvando el mundo, y bloquéenme, ¿a qué esperan?",0,es
"Hola, . Has subido una o varias imágenes sin indicar su origen o su licencia. Debido a esto, las imágenes han sido retiradas de los artículos que las enlazaban. Como explica la la guía para aportar contenido multimedia, esa información es indispensable para clarificar la situación de copyright de las mismas. Te recomendamos respetar las normas y seguir las instrucciones que deberías haber leído al subir el material. Aquí tienes una guía completa que detalla todo lo que necesitas saber para indicar correctamente los datos necesarios. Si no los aportas, lamentablemente las imágenes tendran que ser eliminadas. Por favor, lee detenidamente las instrucciones y la guía rápida que tienes a continuación. ",0,es
"Gracias por todo, es mi primera traducción de cero y todavia no controlo las herramientas de edición Llano ",0,es
"De hecho sí lo soy, (lo puedes comprobar aquí y aquí, pero aunque no lo fuera, podría marcar el artículo, cualquiera puede marcar un artículo como irrelevante si éste no demuestra su relevancia. No hay referencias en el artículo que demuestren la relevancia enciclopédica del artículo, algo que es imprescindible. Adicionalmente, el artículo no es neutral, esto es una enciclopedia, no un folleto religioso, y por tanto expresiones como  Dios transformó su vida  y  el licor lo arruinó  no son aceptables. Adicionalmente, en las comunicaciones entre usuarios aplica la política de etiqueta. Finalmente, oye se escribe sin hache. La retirada repetida de plantillas en los artículos sin arreglar los problemas que indican o argumentación en su contra se considera vandalismo. Saludos, Eric -   Contact   19:18 31 oct 2009 (UTC)",0,es
"Hola Yavidaxiu... pues qué decirte???... yo también creo que la poligamia es una variación del matrimonio y que los cambios pueden discutirse. Creo que tus explicaciónes serán de amplia valía y que el bien probable que el usuario tuviera razón; por lo que te animo a emprender una argumentación para incluir el texto. Sin embargo, el usuario no fue bloqueado por el sentido de sus contribuciones o por su postura en este caso; fue bloqueado por guerra de ediciones, amenazas de sabotaje, insultos, conspiranoias y ataques personales; cosas independientes de sus planteamientos. En el fondo, el usuario pudo tener toda la razón del mundo (estoy, en buena parte, de acuerdo), pero en las formas se ha equivocado de la A a la Z. En tal sentido, no me opongo (más bien fomento) que se realicen cambios al artículo en esa temática; sin embargo, el usuario fue expulsado por faltas varias a normas wikipédicas. Un saludo y ánimo, que me gustaría mucho leer tu argumentación al respecto, que obviamente será excelente. Un cordial saludo. 06:16 27 ene 2009 (UTC)",0,es
"Mi estimado bibliotecario Tarawa1943: Por favor, ayúdame con la creación de la subpágina (no sé cómo hacerlo) y ahí vuelco todos los artículos para revisación. Me pone muy feliz que hayas aceptado mi humilde petición. Te agradezco infinitamente. Pero recuerda, fui aprendiendo lo que sé (poco o mucho) en base a mis propios errores, nunca tuve un curso de capacitación ni de entrenamiento. Agradecido y muy feliz. ",0,es
" No estamos de acuerdo. Son bien distintos. Una cosa no es otra cosa por haberlo dicho usted. Usted lo llevo mas alla. Si usted quiere llamarle pendejo, no tiene nada que ver conmigo. Usted esta muy solito es eso.",1,es
"Es ridículo y insultante colocar la imagen que yo he quitado. La persona en el artículo es de muy alta catagoría y colombianos deben tener orgullo que el es colombiano. Una crítica específica puede estar colocada en el texto, pero grafiti no es muy constructivo.",0,es
"Hola, no sé si debo plantearlo aquí o en el proyecto wikiwomen, pero hay artículos como éste que apuntan maneras. Salud ",0,es
"no es rimor es verdad se invito a tin tan a salir en la portada inclusive su lugar esta vacio en la parte de arriba de la portada , el no quiso y mando en su lugar un digo representante un arbol de la vida, por que no mejor no mejor incluyen una imagen donde esta hitler en la portada",0,es
"Que mira que me digas ya si eres de etnia gitana. Ya sabes que el de la etnia gitana, no se va a cansar nunca. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana. etnia gitana.etnia gitana. etnia gitana.etnia gitana.etnia gitana.etnia gitana. etnia gitana. etnia gitana.",0,es
"Escribo estas palabras, no porque quiera un nuevo holocuasto sino para evitarlo. Hay que dejarlos fuera de la sociedad y controlarlos para que no tengan poder armaméntistico. No hay que hacer caso de nada de los que ellos digan y nunca entrar en su juego. Hay que dejar que se mueran por sus propias taras genéticas al mismo tiempo que debemos de evitar que nos exterminenellos al resto de la humanidad.",0,es
"Espero que te lancen de aquí cuanto antes, inepto e incompetente. Esto no es vandalimo es darte lo que te toca. So venao. 212.59.212.",1,es
"Me parece un mamarracho que, al tener un nombre todos los clásicos tradicionales, al de Huracán - San Lorenzo (tercero en importancia después de Racing - Independiente y River - Boca) lo nombren como  Clasico Entre Huracan y San Lorenzo , cuando lo podrian llamar con cualquiera de sus dos nombres populares:  Clásico de Barrio , o  Clásico Porteño  (en mi caso, opto por el segundo). Saludos.",1,es
"Tranquilo que paciencia tengo, pero entonces si si existe la otra categoría también se la agrego además de la de músicas de Alemania???.",0,es
"Entiendo que es un artículo delicado para varias personas por la diferencia de posturas qué hay entorno a las Islas, así como el artículo en la versión inglesa está protegido creo que lo correcto sería que esté también lo esté, para seguir manteniendo la postura coherente respetuosa y hasta casi neutra tanto para Gran Bretaña como para la Argentina que tiene estén artículo en comparación de la versión en inglés. ",0,es
"Es verdad, el que tiene razón es el primero. Aconsejaria al segundo que leyera un poco de historia antes de escribir tonterias )",0,es
"   Redundancias Antienciclopédicas    La información sobre Al Manar ya está expuesta en el artículo sobre Hezbollah, no es necesario redundar en la misma información una y otra vez. Para eso se hace una wiki con enlaces. SHALOM AJSHAV ",0,es
"Con este cantaor hay muchas tonterías. Demasiada gente que no sabe nada de flamenco y adora a Camarón de la Isla como a un dios. Tal vez sea porque murió joven y en activo. Lo cierto es que su fama no es otra que la de ser uno de los mejores intérpretes flamencos de su tiempo, lo que no es poco, pero hay quién olvida que la historia del flamenco esta llena de otros grandes intérpretes y que Camarón no fué un dios ni pasará a la historia por su santidad.",0,es
"Muchas gracias, LlamaAl. Sí que parece útil. Le echaré un vistazo. Gracias otra vez. ",0,es
"Me has ayudado mucho, gracias. No sabia que fuese esa la razón de que no participases desde hace tanto tiempo. Saludos Enric ",0,es
"En México no exite una raza italiana, para nosotros los mexicanos, Italia es una nación y no una idetidad racial e Italia está confirmada por múltiples étnias, Chipilo es una localidad mexicana que desmiente que Italia es una raza, aquí la gente se seinte orgullasamente véneta. El tema de narco es un problema global y dudo que sea solo rpoblema de mi país, al menos yo nunca he visto balaceras, no muertes, ni he tenido que protegerme como este usuario asegura que vivimos los mexicanos, mi barrio es tranquilo y vive gente normal que todos los días sale a trabajar, estudiar o hacer su rutina. Si hay argentinos en México, pues dejalos tranquilos aquí, ya bastante sufrieron en su país como para que quieras que regresen, aquí han encontrado lo que su país no fue capaz de ofrecerles, si a tí te ha ido bien en Argentina pues que bueno, eso me alegra, pero no asegures no tomes jucios de un país que a resumidas cuentas no conoces, porque tus fundamentos carecen de objetividad y consenso académico.",0,es
"Gracias por tu aclaración, he retirado las plantillas de fusión que había puesto. Creo que sería bueno, colocar al principio del artículo una plantilla de , que permita situar al lector con mayor facilidad. ¿Qué opinas? Un saludo,         07:06 22 jun 2013 (UTC).",0,es
"Borro del texto el adjetivo sandinista aplicado a D Escoto, no porque no lo sea, sino porque es irrelevante. Cuando se menciona a un diplomático en misión oficial no se hace alusión a su pertenencia partidaria o ideológica.Gustavo ",0,es
Si quieres consulta un bibliotecario. Si se puede salvar el artículo bien pero su redacción es bastante mala. Por otra parte este artículo no está hablando de un  proceso físico de todo objeto . Saludos. ,0,es
"Donde dice  crimen pasional  hay que poner femicidio. Que quede claro que este tipo de músicas fomentan, legitiman y perpetúan la violencia hacia la mujer, la idea de que es un objeto que pertenece a un hombre y que este, si lo considera, la puede matar.",0,es
"+ Mini Wiki Proyecto Ríos de Chile Biblioteca Commons Tareas por hacer Proyectos similares Convenciones Fuentes de información Banco de imágenes Agua Wikidata, OpenstreetMap Convenciones Hola, desde hace algún tiempo me he preocupado de desarrollar los artículos sobre los ríos de Chile y he observado que si trabajamos conjuntamente se puede obtener más que trabajando aisladamente. Compartiendo datos, convenciones, métodos, conocimientos, etc podemos lograr una sinergia que multiplica los efectos de nuestro esfuerzo. Inicialmente me había propuesto promover un    WikiProyecto Ríos de Chile   , pero dado que no percibí mucho interés preferí desistir. Esta vez es para comunicarte que he estructurado en mi taller, temporalmente hasta obtener un espacio  oficial , un espacio para compartir y discutir temas y conocimientos que nos sirven a todos. Te invito a revisar, corregir y ampliar las páginas de este MiniProyecto y a usar las respectivas páginas de discusión para exponer como mejorar el trabajo. En particular, me gustaría que dieras tu opinión sobre, hasta ahora  mis , convenciones sobre nombres de ríos. Saludos, Juan ",0,es
"Los brutes se caracterizan como enemigos muy imbéciles, pues no tienen una buena punteria (menos en dificultad legendaria).    Rifle de plasma Brute   Es el mismo rifle que el que usan los Elites pero sus disparos y apariencias son de color Rojo, sus disparos causan más daño que el rifle de plasma normal, Se recalienta más rápido que el rifle de plasma normal.    Cañón Brute   Poderoso lanzagranadas, sus granadas no solo resultan devastadoras contra grupos de enemigos sino que también golpean muy duro, cargan 4 granadas, con 3 recargas equivalentes a 12 granadas. Equipado con una bayoneta que lo hace útil en cuerpo a cuerpo.    Martillo gravitatorio   Poderoso martillo usado por Tartarus, no es utilizable para el jugador. (Excepto en Halo 3).",0,es
"Gracias rupert. Yo lo conocía como   jizya  , y no sabía que teníamos el artículo de Yizya. ",0,es
"Y por qué ese tal Heinz, Alemán de mierda no se va al Carajo a experimentar sus ideas. Por qué no lo hace en Europa?, porque nadie le hace caso. Váyanse al carajo.",1,es
"Hola, gracias, te agradezco tu comentario! Te he contestado en la página de discusión de la plantilla afectada. ",0,es
"Estimado tocayo, Leyendo diferentes artículos detecté que la página Califa ha sido vandalisada un par de veces (al menos) por un anónimo (190.27.114.189). La dejé tal cual está para que tu la reviertas a la versión anterior más completa (según tu parecer) y puedas tomar medidas para evitar vandalismos futuros. Probablemente se trata de algún  pendejo  aburrido con ganas de embromar... ¿ ta ? Aprovecho para saludarte desde Montevideo. ",0,es
"Discrepo contigo por lo cacofónico del término pero es, muy a mi pesar, correcto. Ah! La RAE cada vez va de mal en peor (si, almóndiga). Martha Hildebrandt y Marco Aurelio Denegri señalan que una ESTÚPIDEZ que se menciona una retahila de veces, asi sea una ESTÜPIDEZ, queda en el DRAE y se vuelve un término académico, no sorprendería ver más adelante el vocablo  fulbito  en el DRAE. ",0,es
Por el artículo de la china poblana. También de luto por el retroceso en la democracia en México y por el asqueroso gobernador de tu bella tierra oaxaqueña Viva Oaxaca. HistoFan,0,es
He eliminado una frase que decía que los otakus  viven solos con sus madres  dando a entender que son unos inmaduros mantenidos. Me parece ofensiva y discriminatoria.,0,es
" No es  solo porque quiera un usuario , como color casi no se usa en nuestro idioma, en buscador de imágenes solo me da como resultado tintes para el cabello. Para el pasaporte europeo, en esta página oficial el pasaporte es burdeos. Otros pasaportes del mismo color lo llaman vinotinto (Venezuela), burdeos (Ecuador, Chile), pasaporte guinda (Perú). Como referente, si uno observa detenidamente el color de un vino tinto cualquiera, un burdeos, un borgoña, veremos lo mismo, un rojo poco purpúreo oscuro. En el diccionario Akal de color se menciona que borgoña como color viene del inglés y el francés sin color específico en español, en pourpre.com en francés no hay una muestra para color vino sino para burdeos y borgoña que son técnicamente iguales. Como vemos que este color tiene varios sinónimos, mi intención con la fusión es de que no haya un artículo para cada sinónimo; de lo contrario tendría que crear un artículo denominado Guinda (color). Justificar que este artículo exista individualmente porque a   burgundy   lo usan equipos deportivos o universidades de EEUU me parece un anglicismo. Saludos.",0,es
"Mil gracias por tus buenos deseos y por ser como eres. miniaturadeimagen|thumb|center|250px|Que la presencia del amor que hoy se celebra sea la luz que ilumine tu camino. Sigue guiandote siempre por la bondad, la compasión y el amor fraterno, recuerda que «lo que hagas por tus hermanos, lo harás por él».",0,es
"Oye crei que me dejarias en paz, que me lo diga otro bibliotecario no tu dejame en paz, entiende de una vez yo te odio",1,es
"Stivi, a mi no me molestó que no me incluyeras en esa maldita sección, a mi lo que me molestó era que te repartieras el artículo con Sonik, y yo no acudí a Gustavo, yo hablé con mi amigo y de entre los muchos temas de conversación salió este.    Juanrra       (Entra a criticar o cotillear)    15:40 18 abr 2007 (CEST)",1,es
"==Nominación a  artículo bueno  reprobada== Este artículo falló una nominación de artículo bueno. Así es como el artículo, a 27 de noviembre de 2007 se compara usando los seis criterios para los artículos buenos:    1. ¿Bien escrito?:    si    2. ¿Preciso con los hechos?:    no    3. ¿Extenso en cobertura?:    a medias    4. ¿Punto de vista neutral?:    no    5. ¿Estabilidad?    si    6. ¿Imágenes?:    no las mas adecuadas Cuando estos asuntos se corrijan, el artículo puede ser propuesto nuevamente. Gracias por tu trabajo.      MilO        Iñche allkütun   ",0,es
"Olvidaste firmar tu comentario en Discusión:Cóclea y éste ha sido firmado por un robot automáticamente (ver diff). Si quieres, puedes ir a la página y firmarlo tú mismo poniendo ~~~~ o pulsando el botón Imagen:Button sig2.png de la barra de herramientas. ",0,es
"Respuesta anonima a un comentario anonimo ) - Che Guevara tambien era (para algunos)  ...un asesino, torturador, violador de Derechos Humanos... , sin embargo en circulos academicos es un  revolucionario, idealista y luchador contra el imperialismo  )",0,es
"A ver, estoy de acuerdo en que este artículo de titule Generalidad. Lo que no soporto es que haya gente que se dedique a substituir  Generalitat  por  Generalidad  en todos los artículos en los que este nombre aparece. Por favor, dejad de joder sólo por joder. Creo que  Generalitat  es más que permisible.",1,es
"JAJAJAJAJA que mierda, esa mierda de grupo iba a tener de nombre transilvania en honor a Iron Maiden? creo qeu bruce dickinson lo hubiera asesinado con sus propias manos xD, este grupo, banda o lo que sea es una mierda, unos putos traumados anti iglesa que se creen malos, el vocalista cree que sube, pero es un pobre HDP marica que no alcanza ni a mi culo en subidas.",1,es
"Ruego al autor revise este parrafo:  el cuscùs israeli es cosechado unicamente por hombres virgenes de el alga marina  cousiousisirenido  en el fondo del mar, despues es hervido en orinas de buei, cabra y vaca para poder quedar duras.  ¿Seguro que eso es así?",0,es
"podrias explicarme como wikificarlo, debido a que soy relativamente nuevo no se algunas cosas. ",0,es
"Gracias mil Ahora que la cosa está más tranquila al otro lado del mar, y con la inmensa discusión archivada, no podemos entrar en debates   foriles   justo ahora. Comprendo tus sentimientos, más de lo que crees, ya que conozco gente en ambos   bandos  . Un gran abrazo, ",0,es
"Quiubo, vato. ¿Como estas? Espero que bien. Acerca de que no había leído tu respuesta, pos no me creas tan wey, ya la había leído. Acerca de la foto, pues subela a commons, al final lo peor que puede pasar es que la borren. Yo me voy a concentrar sobre todo en jugadores de los Pieles Rojas de Washington, pero también en crear y ampliar los artículos de los miembros del Salón de la Fama y en equipos profesionales que ya no existen, y de vez en cuando traducir una que otra de las viejas temporadas de la NFL. Aquí estamos puestos como un calcetín, para cualquier duda que tengas...no la voy a resolver, pero de perdida aquí estoy ;). Nos vemos después y que    TE LA PASES DE POCA MADRE EN ESTAS FECHAS DECEMBRINAS   . Atte. ",0,es
"Bueno primero quiero decir que en realidad me parece de alguna manera irrelevante el hecho de si este hermano es o no el nuevo presidente de las entidades corporativas, tambien quiero decir que me parece desatinada la acotación de que como no es miembro del cuerpo gobernante  no tiene autoridad en asuntos de doctrina , ciertamente el cuerpo gobernante,como Vocero del Esclavo Fiel, es el conducto que Jehová y su Hijo utilizan para hacer brillar la luz de la verdad revelada, mediante la guía de Su Santo Espíritu, pero la Autoridad que Jehová y Jesús le dan a estos hermanos va mas allá de solo la  autoridad en asuntos de doctrina , además se enfatiza el hecho de que el Hermano no afirma pertenecer a los ungidos, dicho echo no indica en si mismo que Jehová no pueda usar a sus siervos (ungidos o no), los use como el lo desee (Prov 4:18, Rev (Apoc.) 2:1, 14:4). Ojo, la intención no es debatir, solo que me parece innecesario hacer resaltar estos hechos.",0,es
 terrorismo mundial de la familia hateway sobre la horquesta sinfonica de xalapa veracruz y patetico uso de la energia del angel de las rezas genealogicas ylas subrasas para el inquilino ,0,es
"Mi Guía Marca y su página web no dicen lo mismo, y Marca no es lo más cercano a la neutralidad que hay. Mejor la lfp. ",0,es
"...jodido con una lumbalgia que anuncia mi vejez prematura, consecuencia del fervor religioso... de mi esposa. Por lo demás, aquí seguimos, al pie del cañon y, hoy, encantado de saludarte de nuevo. ",0,es
Ya deberían de darle tanta estelaridad a este payaso en AAA y de paso que la Parka se retire por su propia dignidad. Tanto talento y oro pulido que hay en México para que sigan y sigan y sigan dandole tanto push a estos mismos payasos de siempre en vez de apoyar al talento joven y crear nuevas caras.,0,es
"ENCUENTRO QUE ESTA NUEVAS MARAVILLAS DEL MUNDO NO ES MÁS QUE UNA MANIPULACION DE ICONOS HISTORICOS PARA GENERAR LUCRO A COSTA DE LA ILUSIÓN DE AQUELLOS QUE VOTARON. POR MI PARTE Y PARA LOS HIJOS DE MIS HIJOS, JAMAS RECONOCERÉ ESTE TONTO EVENTO, DEJANDO TAMBIEN A TANTA GENTE FUERA PARA VOTAR, Y AQUELLOS QUE PODIAN VOTAR, PODIAN VOTAR VARIAS VECES, QUE ABSURDO, SI PAGABAS EL TONTO CERTIFICADO TE AUTORIZABAN A VOTAR MAS DE UNA VEZ¡ BUENO, QUE ES ESTO, UNA ELECCIÓN EN BASE A QUE, AL VALOR HISTORICO, O AL DINERO!",0,es
"Gran articulo , estaría muy bien agregar fotos del maneish de yebne bien dobladito... pero que hambre me entra , revisare a ver si tengo alguna foto por ahí que pueda subir.el que lo dice lo es con el culo al ",0,es
Este artículo está lleno de vandalismos:  Ricardo es un caballero siciliano que eapeorfpoerpa pito de chango con chancro sifilis y gonorre . Esto por todo el texto.,1,es
"La verdad es que ya estaba por reclamar a  poco a poco  sobre las nuevas plantillas de avisos... al ver las que estás borrando jajaja... Perdón por la risa irreverente y muchos saludos, Roy, ",0,es
Menuda sarta de tonterías se han puesto arriba  Internacionalmente han sido reconocidos como terroristas  No seas ingenuo. Tú crees que una guerrilla Marxista iba a ser reconocida internacionalmente? El Marxismo siempre será castigado y perseguido.,0,es
"¿De que hablamos?. ¿Como se llama a un organismo cuando lo unico que hace es asesinar, chantajear, silenciar?. Yo a eso lo llamo mafia.Fernando ",0,es
A LAS TOKITAS NOS VALE QUE LAS JONATICAS INSULTEN A BILL KAULITZ X SU MAQUILLAJE Y TODO ESO.. EL JOE JONAS ES PEOR DE GAY.. HASTA SE PUSO TACONES.. ES TODO UN GAY.. ASI QUE PIENSEN ANTES DE INSULTAR JONATICAS.. TE AMAMOS BILL!!!!,1,es
"¡No mames    sateluco   , te la jalas! Ya en serio, no todo es despectivo lo que parece serlo. Yo soy de Coyoacán y no tengo nada en contra de la gente de Satélite, wey. Todos somos hermanos.",0,es
"Si observas el historial, se ha creado en una única edición ya con la plantilla . Si has empezado a patrullar hace poco, te adelanto que encontrarás muchos artículos que se crean en una única edición con alguna plantilla como esta o incluso , con lo que tienen más posibilidades de pasar desapercibidos y pasar el filtro. La solución puede ser marcarlas con o para darles un plazo antes de ser revisadas por un biblio. En cualquier caso, hay que ser prudente y pecar de quedarnos cortos que de pasarnos. Tambien es importante avisar al editor principal. Si puedo ayudarte en algo solo dímelo. ",0,es
"Hola Yeza. Podrías echarle un ojo? Igual tú sabes más del tema de traslados, creo que el usuario tiene razón en el argumento que expone y como es «relativamente» nuevo, igual podrías indicarle más que yo sobre esto. Sin compromisos, ya sabes. Saludos! ",0,es
"Parking Experts es la empresa mas reconocida por su amplia experiencia en la fabricación comercialización instalación y mantenimiento de equipos para parque o a nivel nacional e internacional. La calidad de sus productos son la clave de sus servicios y el servicio que ofrece es completo y dedicado para cada proyecto. Manejan duplicsdores de parqueaderos, ascensores vehiculares o montacoches, sistemas multiparking y otras tecnologías innovadoras dada la necesidad de espacio que tienen hoy en día las ciudades. Su pagina web es www.Parkingexperts.com.co y allí se puede encontrar toda la información relacionada con sus productos.",0,es
seguire eliminando el vandalismo de monti xq es basura y no tiene defensa ni justificacion.. las referencias son falsas como he demostrado. los argentinos no tienen nada q buscar aqui.,1,es
"ANESTRELLA, no te preocupes, esta pseudo aprendiz de bibliotecaria no tiene la cultura mínima para saber lo que es un interés enciclopédico. Deberían hacer unos test previos de cultura general antes de meter a alguien a tareas que le vienen grandes, como a la Fiorucci esta. Seguramente no tendrá ni estudios primarios, así que eso nos consuela.",0,es
" No sólo sigues sin identificarte sino que osas erigirte en posseedor de la verdad absoluta... muy científico, sin duda. Mentiras, provocación, injúria, tergiversación, manipulación. No pienso perder ni un segundo más en esta discusión estéril. No hace falta que te molestes en contestar, porqué no voy a leerte (ahora estoy ocupado con Artemidoro y es más interesante). Quédate con tu verdad indisoluble de la nación española, si es lo que te GUSTA oír. Yo prefiero la historia. ",0,es
"No vuelva a calificar de cachondeo el trabajo de mis compañeros. Para lograr ese artículo y las debidas inclusiones de cada una de las opiniones, un servidor y varios compañeros más, tuvimos que mediar por poco más de 2 meses, y el calificar de cachondeo sus aportaciones es una total falta de respeto para ellos y una afección a las políticas de civismo y de etiquetas. Eviteme la pena de tener que regresar con otro aviso que dado lo que le menciona mi compañero Escarlati, podría ser de otras condiciones. Saludos ",0,es
"No puedo entender como en una pagina que esta totalmente evocada a lo científico venga un personaje como el q escribió lo anterior y diga que las profecías bíblicas se están cumpliendo. Me parece Alfredo que te falto decir que la teoría de la evolución es una herejía y que la única realidad es que venimos de Adán y Eva. Siempre pasa lo mismo con los cristianos, queriendo mostrar sabiduría lo único que terminan mostrando es su ignorancia",1,es
